step 00051 (3.56%) | loss: 3.097068 | lrm: 1.00 | dt: 10220.96ms | tok/sec: 25,647 | mfu: 0.00 | epoch: 1 | total time: 6.98m
step 00052 (3.62%) | loss: 3.101245 | lrm: 1.00 | dt: 10215.59ms | tok/sec: 25,661 | mfu: 0.00 | epoch: 1 | total time: 7.15m
step 00053 (3.69%) | loss: 3.075013 | lrm: 1.00 | dt: 10244.28ms | tok/sec: 25,589 | mfu: 0.00 | epoch: 1 | total time: 7.32m
step 00054 (3.75%) | loss: 3.057312 | lrm: 1.00 | dt: 10246.08ms | tok/sec: 25,584 | mfu: 0.00 | epoch: 1 | total time: 7.49m
step 00055 (3.84%) | loss: 3.036303 | lrm: 1.00 | dt: 10222.76ms | tok/sec: 25,643 | mfu: 0.00 | epoch: 1 | total time: 7.66m
step 00056 (3.91%) | loss: 3.058372 | lrm: 1.00 | dt: 10251.16ms | tok/sec: 25,572 | mfu: 0.00 | epoch: 1 | total time: 7.83m
step 00057 (3.98%) | loss: 3.019067 | lrm: 1.00 | dt: 10228.90ms | tok/sec: 25,627 | mfu: 0.00 | epoch: 1 | total time: 8.00m
step 00058 (4.05%) | loss: 3.034475 | lrm: 1.00 | dt: 10216.39ms | tok/sec: 25,659 | mfu: 0.00 | epoch: 1 | total time: 8.17m
step 00059 (4.12%) | loss: 3.022457 | lrm: 1.00 | dt: 10227.12ms | tok/sec: 25,632 | mfu: 0.00 | epoch: 1 | total time: 8.34m
step 00060 (4.19%) | loss: 3.054307 | lrm: 1.00 | dt: 10198.76ms | tok/sec: 25,703 | mfu: 0.00 | epoch: 1 | total time: 8.51m
step 00061 (4.25%) | loss: 3.019671 | lrm: 1.00 | dt: 10235.85ms | tok/sec: 25,610 | mfu: 0.00 | epoch: 1 | total time: 8.68m
step 00062 (4.32%) | loss: 3.025961 | lrm: 1.00 | dt: 10263.66ms | tok/sec: 25,540 | mfu: 0.00 | epoch: 1 | total time: 8.85m
step 00063 (4.40%) | loss: 3.034871 | lrm: 1.00 | dt: 10219.59ms | tok/sec: 25,651 | mfu: 0.00 | epoch: 1 | total time: 9.02m
step 00064 (4.46%) | loss: 2.987908 | lrm: 1.00 | dt: 10192.75ms | tok/sec: 25,718 | mfu: 0.00 | epoch: 1 | total time: 9.19m
step 00065 (4.53%) | loss: 2.977181 | lrm: 1.00 | dt: 10166.50ms | tok/sec: 25,785 | mfu: 0.00 | epoch: 1 | total time: 9.36m
